latitude,price
-31.55944,450
-32.7631,450
-33.65847,450
-31.96536,450
-33.62944,450
-31.80226,450
-33.63009,450
-33.64121,450
-33.65847,450
-33.85827,450
-33.61363,450
-31.72551,450
-32.41299,450
-33.86669,450
-31.79579,450
-32.0001,450
-34.2967,450
-33.95776,450
-27.71331,450
-17.93485,450
-33.75119,450
-35.00504,450
-35.08657,450
-33.60475,450
-30.07067,450
-33.52611,450
-31.95181,450
-33.64113,450
-33.64123,450
-33.64177,450
-33.63984,450
-34.07783,450
-33.60803,450
-21.92686,450
-35.00558,450
-31.69095,450
-32.52243,450
-33.6463,450
-34.44998,450
-31.94844,450
-17.98329,450
-33.64165,450
-31.89783,450
-31.62336,450
-32.29274,450
-32.37587,450
-32.06409,450
-33.94937,450
-31.34655,450
-31.96212,450
-31.89499,450
-33.57322,450
-33.70098,450
-33.61534,450
-30.29609,450
-31.34649,450
-33.61645,450
-31.81643,448
-32.17096,448
-32.002,448
-31.75405,448
-32.04899,448
-31.95863,448
-21.93136,448
-32.56625,448
-31.89251,448
-32.06905,447
-31.99933,447
-32.07991,447
-32.06265,447
-32.06725,447
-32.05994,447
-33.62078,447
-31.74071,447
-31.96778,447
-31.97626,447
-32.03422,447
-31.98658,447
-33.64212,447
-33.95226,447
-33.85763,447
-32.06844,447
-31.8895,447
-33.62288,447
-31.94003,447
-31.93888,447
-31.75642,447
-32.07551,447
-32.05103,447
-32.05294,447
-31.99524,447
-31.99219,447
-32.40005,447
-32.05739,447
-31.82237,447
-31.75455,447
-32.06952,447
-32.06789,447
-32.06773,447
-32.0689,447
-32.06806,447
-32.06816,447
-31.97622,447
-31.95213,447
-33.6051,447
-32.04261,447
-31.94637,447
-31.99459,447
-32.06598,447
-31.99183,447
-32.04385,447
-33.66351,447
-32.04299,447
-31.92535,447
-31.6683,447
-32.04271,447
-32.04406,447
-31.72691,447
-31.93535,447
-31.99026,447
-32.05905,447
-31.93922,447
-31.90473,447
-32.06251,447
-31.96469,447
-31.84042,447
-31.95013,447
-31.94136,447
-31.99063,447
-31.74339,447
-31.95035,447
-33.59613,447
-31.95141,446
-31.98338,446
-17.93485,445
-31.90844,445
-31.94304,445
-31.7614,445
-31.79118,445
-31.95929,444
-31.98097,444
-32.08251,444
-31.95953,444
-31.9731,444
-31.92452,444
-31.96021,444
-31.95959,444
-31.95257,444
-31.94589,444
-31.94674,444
-33.7725,444
-31.92726,444
-32.01383,444
-32.01027,444
-32.04424,444
-31.67191,444
-33.65883,444
-31.9527,444
-33.61862,442
-34.34417,442
-34.35542,440
-31.02491,440
-33.97896,440
-33.52288,440
-33.65841,440
-32.52456,440
-31.95851,440
-33.96138,440
-33.99225,440
-32.603,440
-31.1023,440
-32.58232,440
-34.22119,440
-33.67908,440
-33.63777,440
-30.29997,440
-33.95263,440
-33.68451,440
-32.71358,440
-33.83696,440
-27.70283,440
-33.52127,440
-31.34586,440
-33.40237,440
-34.96235,440
-33.83224,440
-33.60477,440
-33.59855,440
-32.57446,440
-35.02554,440
-33.64769,440
-32.58186,440
-32.52498,440
-33.97873,440
-33.95914,440
-34.25611,440
-33.97624,440
-33.61287,440
-31.95433,440
-32.54888,440
-34.89136,440
-31.66117,440
-33.83257,440
-32.53803,440
-17.95809,440
-32.54885,440
-33.6236,440
-31.11017,440
-33.86702,440
-31.02519,440
-33.9913,440
-32.64922,440
-17.93454,440
-34.9332,440
-33.94819,440
-31.78865,440
-33.96356,440
-33.96478,440
-32.52741,440
-30.07011,440
-33.6784,440
-33.91223,440
-33.90614,440
-31.72383,440
-30.30122,440
-34.91244,440
-33.90279,440
-33.90417,440
-33.65489,440
-33.8409,440
-32.4478,440
-31.72305,440
-33.83463,440
-30.07006,440
-32.58645,440
-33.83322,440
-33.65546,440
-34.55459,440
-33.63841,440
-32.60758,440
-33.63828,440
-33.69641,440
-33.65436,440
-32.01118,440
-31.34728,440
-33.51553,440
-27.71325,440
-33.63937,440
-34.21603,440
-28.6796,440
-31.95833,440
-31.90652,440
-30.29687,440
-32.31148,440
-32.54239,440
-31.54351,440
-34.0302,440
-33.65964,440
-30.27517,440
-34.22658,440
-17.97234,440
-31.82339,438
-33.65899,438
-17.93308,438
-31.0081,438
-32.07635,438
-31.97709,436
-32.01301,436
-32.52651,435
-31.95585,435
-31.95337,435
-32.04375,435
-33.94956,435
-32.06464,435
-31.86333,435
-31.94942,435
-32.01136,435
-31.98265,435
-31.88972,435
-32.01295,435
-31.98284,434
-21.92957,434
-34.9775,432
-35.02338,432
-32.58198,432
-32.0057,432
-31.94394,432
-33.98858,432
-25.91558,432
-33.62005,430
-33.9526,430
-33.95253,430
-17.81445,430
-32.05261,430
-33.95042,430
-33.6245,430
-31.98367,430
-30.07241,430
-33.61611,430
-33.61461,430
-33.61425,430
-32.26439,430
-31.95735,430
-31.97485,426
-32.07939,426
-31.9675,426
-32.05371,425
-17.92159,425
-21.93333,424
-21.92972,424
-32.02651,423
-32.11842,423
-33.97094,420
-31.83472,420
-33.98339,420
-21.97458,420
-33.84923,420
-31.83958,420
-31.68477,420
-31.901,420
-34.96845,420
-31.92966,420
-31.96095,420
-17.95696,420
-32.08099,420
-33.86312,420
-34.96268,420
-32.542,420
-32.53804,420
-32.05461,420
-17.95219,420
-31.89616,420
-33.95223,420
-33.95008,420
-33.87473,420
-33.61291,420
-33.83612,420
-33.95241,420
-32.40186,420
-33.61772,420
-31.35104,420
-31.95933,420
-17.95768,420
-31.99928,420
-33.979,420
-34.91615,420
-33.65847,420
-30.07116,420
-33.67811,420
-34.25694,420
-34.25835,420
-34.98342,420
-33.61955,420
-31.88915,420
-31.95696,420
-33.7376,420
-33.66387,420
-32.67344,420
-33.65746,420
-35.00657,420
-33.96365,420
-33.96541,420
-32.11208,420
-27.70504,420
-32.63645,420
-32.54336,420
-31.78637,420
-33.67922,420
-34.95375,420
-31.90393,420
-33.86531,420
-33.78444,420
-34.9078,420
-31.90564,420
-32.07802,420
-17.96082,420
-33.98239,420
-32.63798,420
-32.52543,420
-32.54324,420
-32.46952,420
-31.55408,420
-33.61384,420
-33.6582,420
-35.02076,420
-35.02154,420
-32.02892,420
-33.61285,420
-31.94677,420
-32.57874,420
-32.57966,420
-31.34387,420
-32.05195,419
-31.9364,419
-33.65642,418
-31.74208,418
-17.93297,418
-21.92738,418
-31.94351,417
-32.02641,417
-32.04533,417
-31.92298,417
-31.88642,417
-32.06,417
-31.93994,417
-32.54541,417
-31.94365,417
-32.0245,417
-32.04686,417
-32.00318,417
-31.9515,417
-32.05447,417
-33.3235,417
-31.90522,417
-32.06939,417
-32.06934,417
-32.06815,417
-32.0691,417
-34.89018,417
-31.80546,417
-31.975,417
-34.95272,417
-31.95068,417
-32.01585,417
-31.97298,417
-31.93299,417
-31.82632,417
-32.07282,417
-31.89412,417
-31.92854,417
-31.97777,417
-31.94802,417
-33.61897,416
-32.01991,416
-17.93485,415
-32.00466,415
-31.95944,414
-32.06146,414
-33.67146,414
-33.95242,414
-33.95214,414
-32.00357,413
-33.51681,412
-33.96,410
-31.91635,410
-32.05627,410
-33.6195,410
-33.56228,410
-33.92162,410
-17.93454,410
-31.34659,410
-32.88188,410
-33.65287,410
-32.53724,410
-17.98459,410
-17.98476,410
-21.9283,410
-34.98455,410
-33.66012,410
-33.94903,410
-32.71402,410
-32.52456,409
-31.94752,408
-32.0391,408
-31.98809,408
-31.91239,408
-32.08368,408
-30.29909,406
-33.61219,406
-32.0103,405
-31.95235,405
-31.97815,405
-31.81332,405
-32.02717,405
-30.782,405
-31.95403,405
-32.04258,405
-31.95332,405
-31.79065,405
-31.95497,405
-31.95257,405
-31.92806,405
-31.89646,405
-32.04749,405
-31.93375,405
-33.99805,404
-33.65083,404
-31.97956,404
-31.98968,404
-31.96007,404
-32.0185,404
-31.98059,404
-32.05283,404
-32.00732,404
-32.05228,404
-31.88645,402
-32.11519,402
-30.78226,402
-30.78296,402
-32.29214,402
-31.89602,402
-34.98424,402
-27.71142,402
-31.90221,402
-32.01623,402
-33.8334,402
-21.91782,402
-33.94141,401
-31.04911,401
-31.98136,401
-32.87564,400
-33.99092,400
-31.90635,400
-33.60803,400
-33.65838,400
-31.64106,400
-35.025,400
-17.97446,400
-33.87879,400
-35.01412,400
-33.6144,400
-31.94577,400
-33.65483,400
-31.93936,400
-33.61941,400
-32.30627,400
-34.32101,400
-34.22215,400
-33.86526,400
-34.96111,400
-34.96104,400
-34.96122,400
-34.96122,400
-33.92221,400
-33.95071,400
-33.60314,400
-32.0654,400
-34.94862,400
-33.94712,400
-32.52149,400
-33.93526,400
-31.99273,400
-31.7753,400
-33.6164,400
-31.95823,400
-31.76035,400
-33.61321,400
-31.74084,400
-31.96295,400
-31.89443,400
-33.62766,400
-32.0546,400
-33.15046,400
-33.66213,400
-32.52331,400
-32.56561,400
-33.64705,400
-30.31643,400
-32.05818,400
-32.58165,400
-33.658,400
-31.88775,400
-33.65724,400
-33.65682,400
-31.73625,400
-31.34417,400
-30.30244,400
-33.59868,400
-32.59714,400
-33.94837,400
-33.95307,400
-33.67091,400
-33.97952,400
-32.53684,400
-33.74775,400
-30.30664,400
-33.65229,400
-33.82315,400
-32.59017,400
-33.74701,400
-33.74786,400
-30.30203,400
-33.74628,400
-32.5913,400
-31.0251,400
-33.63165,400
-33.81629,400
-34.32069,400
-33.363,400
-33.655,400
-33.65603,400
-32.62309,400
-33.6194,400
-31.60794,400
-33.88983,400
-33.9513,400
-33.935,400
-33.87666,400
-32.52224,400
-31.95233,400
-33.62475,400
-17.93514,400
-33.15269,400
-33.61074,400
-31.95,400
-33.63013,400
-33.61049,400
-31.95129,400
-33.68374,400
-33.61175,400
-32.8447,400
-32.72097,400
-33.61023,400
-31.95039,400
-33.63757,400
-32.53316,400
-33.61094,400
-31.87916,400
-33.89581,400
-33.63027,400
-32.0141,400
-35.02209,400
-34.97097,400
-33.95559,400
-33.63027,400
-33.61897,400
-31.89997,400
-31.98423,400
-35.01676,400
-33.64203,400
-33.65244,400
-33.96498,400
-33.96358,400
-33.91223,400
-33.61468,400
-31.3492,400
-33.64673,400
-33.94797,400
-32.06331,400
-33.89139,400
-32.01076,400
-34.3183,400
-33.66926,400
-33.6187,400
-31.94101,400
-31.98882,400
-32.58453,400
-33.95158,400
-33.6149,400
-35.02663,400
-32.01363,400
-33.94848,400
-32.47224,400
-31.9607,400
-31.84883,400
-31.84827,400
-32.58503,400
-33.65805,400
-33.63774,400
-33.95446,400
-31.97825,400
-31.9596,400
-31.93492,400
-32.52852,400
-31.95836,400
-31.95865,400
-33.94669,400
-31.88855,400
-21.95138,400
-33.97655,400
-33.8886,400
-34.92029,400
-31.01912,400
-32.27789,400
-32.27675,400
-33.62664,400
-33.60977,400
-33.64274,400
-32.63027,400
-31.90199,400
-31.98729,400
-32.56989,400
-33.6119,400
-32.05459,400
-33.63885,400
-33.60268,400
-35.05849,400
-31.96951,400
-30.28586,400
-33.60251,400
-33.85439,400
-34.09143,400
-33.65048,400
-33.99717,400
-32.55315,400
-34.39247,400
-33.62545,400
-31.09757,400
-31.88593,400
-31.96909,400
-34.95372,400
-33.65138,400
-33.95138,400
-33.15221,400
-35.02826,400
-34.69941,400
-32.5236,400
-28.8003,400
-33.88362,400
-35.01065,400
-32.3295,399
-32.58262,398
-32.5804,398
-35.0304,398
-33.64629,398
-33.92008,398
-30.30496,398
-34.9617,398
-33.66351,398
-32.32917,398
-31.01776,398
-30.74763,398
-29.9401,398
-21.92825,398
-21.93001,398
-21.92993,398
-34.00822,398
-21.93448,398
-33.8666,398
-21.92863,398
-31.97697,396
-32.03037,396
-31.94909,396
-31.98086,396
-29.27278,396
-31.94927,396
-31.95091,396
-31.90969,396
-31.94626,396
-32.0353,396
-31.94303,396
-31.94941,396
-32.55826,396
-31.98038,396
-31.6641,396
-31.95315,396
-31.94607,396
-31.88847,396
-31.89445,396
-31.99657,396
-31.95983,396
-31.94637,396
-17.98386,395
-31.3431,395
-31.84385,394
-33.64016,394
-35.01807,394
-33.6667,394
-34.34186,394
-33.8364,394
-33.63803,394
-35.0461,394
-32.07177,393
-31.94962,393
-32.06868,393
-31.98077,393
-32.46621,393
-31.80688,393
-32.06023,393
-34.99954,393
-32.07696,393
-31.95394,393
-31.83743,393
-32.06044,393
-31.66763,393
-31.85786,393
-32.06992,393
-31.89711,393
-32.48964,393
-31.95485,393
-31.9534,393
-34.26717,393
-32.03633,393
-31.94669,393
-31.94669,393
-32.06855,393
-31.93917,393
-31.94732,393
-31.94853,393
-31.0088,393
-31.92878,393
-31.98143,393
-31.89493,393
-31.74416,393
-31.99537,393
-31.9707,392
-32.01988,392
-33.88785,392
-32.05394,391
-31.65324,390
-33.7469,390
-33.94688,390
-35.03252,390
-30.07126,390
-33.74836,390
-31.7831,390
-33.6573,390
-31.34731,390
-33.09169,390
-33.97207,390
-32.27772,390
-33.98338,390
-34.32101,390
-27.70098,390
-35.0177,390
-27.70627,390
-32.11837,390
-33.51926,390
-31.97389,390
-31.97605,390
-33.95259,390
-33.95259,390
-33.37238,390
-31.9545,390
-33.94375,390
-33.40096,390
-17.96915,390
-28.38185,390
-33.63501,390
-34.9525,390
-33.65847,390
-33.7876,390
-33.97413,390
-33.65871,390
-31.55014,390
-33.94862,390
-30.30661,390
-30.75366,390
-34.08765,390
-34.3311,390
-32.64418,390
-33.79065,390
-30.31328,390
-31.99403,390
-33.61636,390
-33.61566,390
-32.56187,390
-33.87775,390
-31.9352,390
-33.60083,390
-33.65825,390
-34.44589,390
-33.79176,390
-33.79018,390
-33.94816,390
-33.08752,390
-33.52497,390
-31.92124,390
-31.99354,390
-31.88855,390
-21.93035,390
-21.92843,390
-21.93025,390
-21.92947,390
-33.61787,390
-31.93524,390
-33.65943,390
-31.89123,390
-34.99826,390
-34.94093,390
-31.90608,387
-31.96078,387
-31.95749,387
-32.05948,387
-31.74019,387
-31.77843,386
-32.7352,386
-33.56315,385
-33.94159,385
-31.34665,385
-17.93293,385
-17.93279,385
-31.97162,384
-34.25599,384
-31.9461,384
-31.94417,384
-32.01269,384
-35.00457,384
-34.32298,384
-31.9677,381
-33.64502,381
-33.9776,380
-28.9513,380
-32.05191,380
-31.94776,380
-32.04813,380
-31.90687,380
-33.86816,380
-31.64154,380
-17.9548,380
-34.97808,380
-33.87,380
-33.68406,380
-33.96833,380
-31.88944,380
-32.52233,380
-32.52196,380
-33.98887,380
-34.3279,380
-33.64812,380
-35.01857,380
-31.95534,380
-32.70889,380
-31.96974,380
-33.94371,380
-32.30108,380
-32.57368,380
-31.91546,380
-31.88911,380
-33.94903,380
-33.65674,380
-33.84781,380
-33.61955,380
-34.26958,380
-31.9209,380
-32.05544,380
-33.65931,380
-32.01135,380
-31.96264,380
-17.93154,380
-31.82257,380
-33.61304,380
-33.60707,380
-21.64703,380
-30.29952,380
-31.8894,380
-33.95164,380
-33.62329,380
-32.06413,380
-31.90075,380
-31.89866,380
-35.00575,380
-31.70382,380
-32.58086,380
-31.84913,380
-32.06936,380
-31.9253,380
-31.92398,380
-33.61891,380
-34.98685,380
-33.65683,380
-33.60109,380
-35.02153,380
-33.99223,380
-33.99223,380
-34.98129,380
-35.05708,380
-33.94972,380
-33.9481,380
-32.03238,378
-32.03117,378
-32.03238,378
-34.22459,378
-31.89594,378
-34.31528,378
-31.93901,378
-31.98382,378
-32.57316,378
-33.64604,378
-34.50834,378
-32.06432,378
-30.76977,378
-34.50974,378
-34.50969,378
-31.95905,378
-34.66032,378
-34.66037,378
-31.98481,378
-31.6079,376
-32.02857,376
-32.02773,376
-32.06928,375
-32.05796,375
-31.94547,375
-31.98841,375
-32.03847,375
-32.04883,375
-31.98769,375
-33.97338,375
-32.03117,375
-31.88505,375
-31.9411,375
-31.90741,375
-31.95739,375
-31.95205,375
-32.03451,375
-31.89447,375
-32.06719,375
-31.75818,375
-32.03525,375
-31.93449,375
-31.92166,375
-31.90081,375
-33.63472,375
-32.05581,375
-32.06441,375
-31.89755,375
-31.98896,375
-33.96953,374
-33.65521,374
-21.92902,374
-21.92901,374
-21.92757,374
-21.92711,374
-21.92858,374
-21.92708,374
-21.92863,374
-33.14806,374
-33.85555,373
-31.66644,372
-31.9718,372
-33.3197,372
-31.67452,372
-27.70473,372
-35.02503,372
-31.6346,372
-30.76579,372
-33.8345,372
-31.54718,372
-31.89751,372
-31.98269,372
-31.97246,371
-32.06257,370
-31.63878,370
-31.94977,370
-31.79069,370
-31.93513,370
-33.63157,370
-33.94866,370
-33.94752,370
-31.78189,370
-33.91223,370
-32.05536,370
-33.94799,370
-32.03523,370
-31.89593,370
-34.30755,368
-29.27437,368
-33.97817,368
-31.90546,368
-27.7193,368
-33.62989,368
-33.6542,368
-31.49727,368
-33.98637,368
-33.64962,368
-34.21229,368
-34.1871,368
-33.97851,368
-33.97882,368
-33.99751,368
-35.02655,368
-35.02511,368
-33.99224,368
-32.08871,368
-33.96506,368
-33.65809,368
-32.36622,368
-33.94375,368
-34.35033,368
-35.0525,368
-31.0219,368
-21.93029,368
-31.89052,368
-21.92636,368
-31.53694,368
-30.30058,368
-33.99803,368
-33.99945,368
-33.99988,368
-34.00007,368
-31.89605,366
-31.93487,366
-31.9698,366
-31.89587,366
-31.65958,366
-31.64614,366
-32.01058,366
-31.90557,366
-31.77806,366
-31.91451,366
-31.95526,366
-31.90217,366
-31.94854,366
-31.92464,366
-33.67291,365
-35.00082,365
-31.55958,365
-31.09883,365
-31.28664,365
-33.69737,364
-34.22201,364
-31.97629,364
-35.05699,364
-31.93813,363
-32.05107,363
-31.9464,363
-32.06844,363
-31.93894,363
-32.07993,363
-31.99316,363
-31.92236,363
-31.95279,363
-31.93559,363
-31.9795,363
-31.92588,363
-31.93185,363
-32.04423,363
-32.06026,363
-31.97873,363
-32.06508,363
-32.01162,363
-32.05264,363
-31.95043,363
-32.01304,363
-31.85385,363
-32.0476,363
-31.94677,363
-33.95343,363
-31.94091,363
-31.88485,363
-31.83177,363
-31.90131,363
-31.93477,363
-31.94215,363
-31.98147,363
-32.07025,363
-31.94538,363
-32.07035,363
-31.93911,363
-31.90411,363
-31.94663,363
-31.98124,363
-31.94321,363
-32.02577,363
-32.00277,363
-31.9087,362
-31.99604,362
-33.65767,361
-32.52151,361
-32.52149,361
-32.52124,361
-33.94778,361
-31.95309,361
-31.68228,360
-33.6588,360
-31.94383,360
-33.7206,360
-33.72143,360
-32.00428,360
-33.65188,360
-33.78507,360
-35.01787,360
-32.01896,360
-33.72698,360
-31.92771,360
-33.94838,360
-33.99212,360
-33.69773,360
-30.06979,360
-32.30664,360
-32.04323,360
-32.10327,360
-28.7829,360
-31.53761,360
-30.73976,360
-33.94603,360
-33.94637,360
-33.52666,360
-33.84155,360
-33.94986,360
-32.27277,360
-32.05477,360
-32.52311,360
-33.8671,360
-32.66827,360
-32.28029,360
-33.60656,360
-33.94749,360
-31.7895,360
-31.35122,360
-32.60714,360
-34.32031,360
-33.64537,360
-33.65298,360
-31.80869,360
-35.05245,360
-31.88053,360
-34.31211,360
-32.05964,360
-34.17747,360
-30.3021,360
-30.30211,360
-30.30045,360
-33.32601,360
-33.55917,360
-33.95321,360
-33.6598,360
-31.88105,360
-33.62494,360
-31.83325,360
-29.93649,360
-35.02671,360
-33.94724,360
-33.61796,360
-33.95283,360
-31.69228,360
-33.97855,360
-31.90713,360
-31.89208,360
-35.00709,360
-33.15057,360
-34.46038,360
-33.6342,360
-33.8526,360
-33.86701,360
-34.98047,360
-31.69369,360
-32.54962,360
-33.8585,360
-33.96379,360
-33.31829,360
-33.60229,360
-33.64059,360
-33.62366,360
-33.32804,360
-33.61672,360
-30.30093,360
-32.326,360
-33.61955,360
-33.61948,360
-34.30719,360
-33.61955,360
-33.84954,360
-32.16742,360
-33.31497,360
-32.01003,360
-33.95176,360
-33.86138,360
-33.61431,360
-28.18955,360
-33.95675,360
-33.66496,360
-33.64699,360
-33.95113,360
-15.84385,360
-30.30035,360
-31.97956,360
-33.62022,360
-32.27132,360
-31.56375,360
-30.30286,360
-30.30932,360
-33.65726,360
-30.30627,360
-33.78654,360
-32.52093,360
-34.41382,360
-33.99273,360
-33.95414,360
-31.49918,360
-31.89772,360
-31.89823,360
-31.89574,360
-32.01022,360
-33.66473,360
-33.95522,360
-31.6371,360
-32.05434,360
-34.95158,360
-31.98242,360
-33.6291,360
-34.20353,360
-34.205,360
-33.9441,360
-31.95208,360
-31.10854,360
-33.64998,360
-32.5977,360
-32.58858,360
-32.12071,360
-33.61229,360
-33.64531,360
-34.32631,360
-35.02034,360
-32.04912,360
-30.07084,360
-31.72014,360
-33.65512,360
-35.02013,360
-32.62203,360
-33.32058,360
-33.64175,360
-33.68338,360
-32.00045,360
-30.30188,360
-33.95051,360
-33.61836,360
-30.30131,360
-31.98427,360
-32.29301,360
-34.9965,360
-31.55474,360
-31.92658,360
-34.90238,360
-32.0118,360
-31.9948,360
-35.07135,360
-32.01383,360
-34.31563,360
-31.95789,360
-34.48696,360
-33.65937,360
-32.52015,360
-32.29682,360
-31.95942,360
-34.94577,360
-35.0257,360
-32.30862,360
-35.02866,360
-31.90996,360
-31.88119,360
-32.00456,360
-30.29912,360
-30.78393,359
-31.34759,359
-31.95991,359
-29.24779,358
-34.6499,358
-34.50925,358
-31.93091,358
-31.02359,358
-31.02728,358
-34.09787,358
-31.78938,358
-32.47523,357
-32.06139,357
-31.93544,357
-31.94479,357
-31.9466,357
-32.05279,357
-31.89258,357
-32.0683,356
-31.95624,356
-31.93101,356
-31.95906,356
-32.02778,356
-17.93485,355
-32.07623,354
-25.91902,354
-25.9188,354
-25.9187,354
-34.97748,354
-34.97729,354
-33.96856,354
-31.94171,354
-21.93084,354
-35.04703,354
-31.34672,352
-31.34752,352
-32.06571,350
-31.79579,350
-33.94105,350
-31.88871,350
-32.06214,350
-32.06214,350
-31.88955,350
-31.97824,350
-33.60275,350
-31.92659,350
-31.86522,350
-33.62066,350
-31.99385,350
-32.07877,350
-32.03804,350
-31.94453,350
-31.95323,350
-31.8735,350
-32.06186,350
-31.94239,350
-17.96464,350
-33.61085,350
-31.88686,350
-31.89654,350
-33.61129,350
-31.95484,350
-31.94625,350
-31.92938,350
-31.9659,350
-31.89647,350
-33.63859,350
-31.89564,350
-28.67288,350
-31.9624,350
-32.08243,350
-28.75324,350
-33.60305,350
-31.94315,350
-32.12108,350
-31.94975,350
-31.55,350
-33.90121,350
-31.95527,350
-31.93223,350
-33.82962,350
-32.09732,350
-33.15309,350
-32.51606,350
-31.95636,350
-17.92976,350
-31.48378,350
-32.05983,350
-31.95789,350
-32.57995,350
-31.11143,349
-33.75711,348
-34.71424,348
-33.99571,348
-35.0263,348
-35.02302,348
-32.27509,348
-35.0461,348
-32.71168,348
-32.71031,348
-17.95657,348
-32.58525,348
-33.52133,348
-33.65523,348
-32.02682,348
-33.99464,348
-32.06577,348
-27.70248,348
-34.43567,348
-32.05605,348
-33.63076,348
-33.64899,348
-35.01744,348
-33.64547,348
-34.99691,348
-27.70252,348
-33.63868,348
-31.92971,348
-33.65063,348
-33.77772,348
-34.04907,348
-33.88404,348
-34.976,348
-34.50898,348
-17.92928,348
-17.93095,348
-33.87764,348
-34.44505,348
-34.97087,348
-31.46173,348
-30.06404,348
-33.32991,348
-33.64574,348
-31.95646,348
-35.00715,348
-32.58292,348
-21.93237,348
-21.93211,348
-21.93242,348
-21.93246,348
-21.93225,348
-21.93153,348
-17.95864,348
-33.64828,348
-33.67735,348
-30.07104,348
-33.74805,348
-31.9819,348
-33.64008,346
-31.09783,346
-31.71074,345
-31.99328,345
-31.97227,345
-31.95341,345
-32.52894,345
-32.47546,345
-32.484,345
-31.93654,345
-32.01002,345
-31.93386,345
-32.33774,344
-33.78964,344
-33.78779,344
-21.93156,344
-34.99866,344
-31.69011,343
-32.15418,342
-32.15367,342
-32.15371,342
-31.73509,342
-33.67746,342
-33.67916,342
-31.98318,342
-32.04167,342
-31.68111,342
-32.73829,342
-35.00853,342
-34.44342,340
-34.95327,340
-32.05127,340
-31.89174,340
-31.96028,340
-32.05329,340
-33.14499,340
-34.97927,340
-34.26801,340
-33.87258,340
-34.08782,340
-33.87413,340
-33.84146,340
-17.92893,340
-34.99049,340
-31.9429,340
-31.54323,340
-32.58637,340
-34.97927,340
-30.297,340
-34.48488,340
-35.00427,340
-33.69159,340
-33.65742,340
-35.00188,340
-33.6287,340
-33.14291,340
-33.77916,340
-32.5236,340
-31.8512,340
-31.98905,340
-32.71501,340
-33.96848,340
-33.82247,340
-31.02148,340
-31.78789,340
-31.79624,340
-34.43823,340
-33.99055,340
-33.10088,340
-33.51611,340
-33.65888,340
-34.264,340
-33.79145,340
-33.79086,340
-33.79035,340
-35.02673,340
-31.10326,340
-33.85124,340
-33.97928,340
-31.34772,340
-21.93265,340
-32.71347,340
-34.97927,340
-34.97927,340
-34.97927,340
-34.97927,340
-31.90642,340
-28.38617,340
-33.72152,340
-33.63651,340
-34.90835,340
-35.02426,340
-33.65437,340
-30.75427,340
-34.39105,340
-31.74465,339
-31.94598,339
-32.04502,339
-32.06433,339
-32.01896,339
-32.05833,339
-31.80207,338
-33.64395,338
-32.06055,338
-34.99535,338
-33.95045,338
-32.52124,338
-31.94093,338
-35.0319,338
-31.9886,338
-33.63599,338
-31.9549,338
-32.05753,338
-33.95021,338
-34.50953,338
-32.05352,338
-32.02871,338
-33.61922,338
-33.94988,338
-32.5236,338
-33.62979,338
-33.61941,338
-31.97924,338
-32.05114,338
-34.93548,338
-34.99572,338
-32.53031,338
-33.94767,338
-32.05689,338
-33.95618,338
-31.88902,338
-31.89061,338
-32.05437,338
-31.95745,338
-31.99454,338
-29.25286,338
-33.94735,338
-33.94735,338
-32.48677,338
-34.33913,338
-31.88344,338
-32.03104,338
-31.83303,338
-34.54598,338
-32.52155,336
-32.52311,336
-31.87055,336
-32.27315,336
-33.62408,336
-31.34469,336
-32.02776,336
-31.98425,336
-31.00909,336
-31.94779,336
-31.92829,336
-31.95788,336
-33.93984,335
-33.94159,335
-32.03698,334
-32.04624,334
-33.61911,334
-33.63697,334
-21.93243,334
-31.95807,334
-31.91888,334
-31.92368,333
-32.06468,333
-32.05277,333
-31.87068,333
-31.93256,333
-31.96707,333
-31.94536,333
-32.04793,333
-32.0648,333
-32.06905,333
-31.97954,333
-31.84752,333
-32.06036,333
-32.0561,333
-31.92705,333
-31.91102,333
-31.94244,333
-32.0507,333
-31.97618,333
-31.93148,333
-31.93684,333
-32.00821,333
-32.02418,333
-31.93922,333
-32.06619,333
-31.95892,333
-32.04321,333
-32.04819,333
-32.07425,333
-31.34658,333
-32.06884,333
-31.9559,333
-32.50817,333
-31.92655,332
-31.96302,332
-21.92544,332
-32.51353,332
-34.33497,332
-34.34483,332
-34.34599,332
-31.95525,332
-34.31112,332
-31.78276,330
-27.70311,330
-32.94052,330
-32.03835,330
-25.92622,330
-17.96152,330
-31.96023,330
-31.91956,330
-32.12736,330
-31.68732,330
-31.82326,330
-30.31712,330
-31.75488,330
-33.65847,330
-33.37976,330
-32.31678,330
-31.69069,330
-33.95045,330
-29.26223,330
-34.40462,330
-33.91223,330
-31.93107,330
-31.87785,330
-33.1016,330
-31.95475,330
-31.9548,330
-32.01612,330
-35.02499,330
-32.27393,330
-31.74097,330
-32.03285,330
-31.9825,330
-17.96621,330
-32.05684,330
-34.95924,329
-32.03422,329
-31.93771,329
-33.63024,328
-31.8938,328
-35.04007,328
-33.79916,328
-33.67654,328
-33.64572,328
-30.3122,328
-34.32,328
-33.1031,328
-34.25381,328
-34.32335,328
-33.65677,328
-33.64322,328
-33.65974,328
-32.5257,328
-32.71006,328
-33.67394,328
-33.67412,328
-33.67376,328
-33.67464,328
-33.67452,328
-33.67386,328
-33.63466,328
-35.00616,328
-35.0061,328
-33.63955,328
