latitude,longitude,value
-31.91065,115.84688,165
-31.9662,115.92023,40
-32.0598,115.77571,190
-32.04946,115.94764,140
-33.66387,115.25971,198
-33.31818,115.6385,226
-33.83613,121.91515,130
-31.95903,115.91498,118
-31.85472,115.75621,1750
-33.95458,115.06063,180
-31.71836,115.79477,177
-33.66626,115.35163,230
-17.95864,122.23261,348
-31.93738,115.84679,225
-32.52652,115.71724,220
-22.70127,114.35178,50
-31.95179,115.86084,63000
-31.93973,115.9077,69
-31.65061,116.66287,70
-31.88869,115.77563,90
-22.7003,114.352,60
-33.32058,115.63206,360
-30.74673,121.46093,5010
-31.76409,116.00715,200
-31.95566,115.90934,125
-31.78034,115.99279,26
-32.04823,115.87153,59
-31.95158,115.87882,1494
-33.52135,115.51287,624
-31.90197,115.8926,45
-21.9545,114.1316,1160
-33.64175,115.36633,360
-32.01373,115.84664,500
-33.94773,115.0744,318
-31.87713,115.89146,1890
-32.27789,115.71689,400
-32.37587,115.97992,450
-33.59987,115.10308,1200
-33.68338,115.25883,360
-32.27675,115.72765,400
-32.27647,115.71808,300
-31.93899,115.90594,79
-31.93194,115.87072,101
-32.55698,115.73985,64
-15.77554,128.73933,560
-33.63611,115.15151,121
-31.93986,115.9071,59
-31.96262,115.78419,242
-31.82223,115.79161,1040
-31.89207,115.76222,60
-32.03647,115.76415,125
-31.82734,115.75207,132
-31.94252,115.82229,210
-32.53832,115.71442,200
-34.99546,117.85921,120
-32.06502,115.86452,2205
-34.99264,117.85702,120
-31.89622,115.98368,50
-33.62664,115.11318,400
-31.94634,115.84287,278
-33.64064,115.37876,110
-32.70473,115.99013,300
-28.78154,114.6043,300
-32.71347,116.06007,340
-33.51553,115.51829,440
-31.96482,115.77414,4165
-33.64609,115.03098,269
-33.65493,115.30526,1498
-34.98455,117.34418,410
-15.77634,128.74013,320
-32.25121,115.82616,21
-30.77217,121.4776,149
-32.2809,115.75219,240
-32.29537,115.76453,34
-32.58644,115.77041,736
-33.55828,115.05838,1050
-32.7365,115.79744,240
-31.96247,115.80795,990
-31.8648,116.16586,280
-33.40134,115.60453,500
-31.95618,115.86703,170
-31.95786,115.86487,198
-31.95801,115.86641,198
-31.93756,115.93417,268
-31.95297,115.85182,202
-31.95105,115.85349,202
-31.95994,115.86912,210
-31.95393,115.855,238
-33.65631,115.03628,590
-32.14079,116.00553,120
-31.9488,115.8293,1000
-31.93766,115.85833,310
-32.0688,115.75339,596
-33.60977,115.10061,400
-31.94416,115.8617,112
-32.01288,115.92635,59
-31.93125,115.90383,596
-35.00457,117.85297,384
-17.96297,122.21407,728
-32.03817,115.76841,72
-32.56625,115.67354,448
-27.71325,114.16093,440
-33.59767,115.10238,2076
-31.77266,115.96376,30
-30.31229,115.03332,144
-31.90136,115.87771,80
-32.09952,115.91722,40
-31.90557,115.99333,44
-31.67086,115.69676,272
-31.9822,115.938,100
-31.89788,115.75761,139
-32.08255,115.84654,238
-32.5458,115.72611,802
-32.04196,115.91306,48
-34.4464,116.0183,610
-31.89755,115.75604,375
-32.09173,115.95222,31
-32.09242,115.95141,40
-32.9343,117.18218,220
-31.8809,116.77926,120
-31.98642,115.90145,55
-31.62745,115.6924,29
-31.95998,115.93781,105
-31.9459,115.86131,90
-31.94541,115.86071,66
-31.88219,115.84438,111
-30.63756,116.00964,94
-29.25286,114.92649,338
-31.92505,115.76077,78
-32.00806,115.95833,60
-31.92505,115.76077,70
-31.92498,115.76091,70
-32.27148,115.73771,168
-31.55451,115.63212,320
-31.94304,115.9084,445
-31.98876,115.91505,122
-31.85004,115.83069,700
-34.97927,117.34554,340
-34.97927,117.34554,340
-34.97927,117.34746,340
-34.97927,117.34746,340
-31.96223,115.93844,44
-31.65094,116.66153,124
-34.88206,116.67385,260
-31.9194,118.29383,280
-32.00556,115.75336,800
-32.0818,115.77079,37
-32.35075,115.76497,227
-31.83473,115.81924,180
-32.73582,115.79685,84
-34.96919,117.23821,750
-32.08868,115.91885,68
-31.72012,115.83513,59
-31.95944,115.91667,150
-31.76555,116.0079,258
-32.00045,115.94717,360
-31.89856,115.7713,170
-31.89892,115.75872,882
-32.01665,115.83787,190
-32.1752,115.83545,64
-31.82632,115.96508,417
-31.95711,115.90365,166
-32.47905,115.76257,55
-31.892,115.75945,50
-30.75232,121.46645,660
-32.0146,115.76018,525
-32.05287,115.75539,298
-31.74643,116.01184,78
-31.91703,115.9165,45
-31.98881,115.75966,4627
-33.67511,115.24541,200
-32.1175,116.05472,148
-32.07501,115.76247,3500
-31.95407,115.87903,318
-32.50975,115.73586,60
-31.96092,115.91599,135
-33.63595,115.38429,298
-32.03688,115.83889,917
-33.65513,115.31149,300
-34.31549,115.15944,120
-34.3169,115.15998,120
-31.92709,115.84494,477
-31.90642,115.84735,340
-17.95801,122.2343,600
-31.93486,115.92947,25497
-34.09362,115.05963,198
-28.85947,114.64884,80
-35.02499,117.87769,330
-33.63937,115.37377,440
-31.96876,115.89938,298
-32.0824,115.94722,30
-33.59906,115.88206,70
-32.60478,115.64596,760
-31.88774,116.06271,99
-33.94743,120.12228,320
-33.65904,115.26714,280
-33.5978,115.09922,600
-31.91832,115.86644,270
-32.00539,115.96264,27
-30.30188,115.03972,360
-31.94768,115.86588,238
-31.88834,115.94926,68
-33.94735,115.06883,338
-34.94998,117.92122,180
-31.97642,115.91022,172
-32.53868,115.71428,750
-32.06778,116.00972,180
-32.01499,115.90698,48
-17.90997,122.25051,148
-32.52511,115.71737,750
-33.61568,115.09832,192
-31.96128,115.80721,1400
-33.94735,115.06883,338
-32.30154,115.71382,180
-33.66228,115.01475,5000
-32.12741,115.80236,121
-33.37867,115.62494,180
-31.71684,115.78426,300
-32.7355,115.79497,168
-33.64274,115.36637,400
-33.8666,114.98713,398
-21.92947,114.12747,390
-32.56209,115.67629,80
-32.63554,115.63868,200
-31.89785,115.75851,202
-31.98439,115.78163,202
-33.63085,115.14272,770
-33.98253,115.76696,110
-32.08761,115.90683,45
-33.39965,115.60666,79
-31.55168,115.65371,34
-32.16308,115.88837,130
-31.98946,115.75446,471
-33.40079,115.60786,119
-32.5951,115.63895,590
-33.95051,115.08536,360
-32.52741,115.71497,297
-31.89521,115.75608,524
-31.94306,115.85499,180
-31.96663,115.77459,270
-33.88785,115.73989,392
-31.80219,115.75619,70
-33.61775,115.1152,2085
-33.86222,114.9905,1050
-32.5219,115.72499,252
-32.00893,115.9047,538
-32.16496,115.88698,130
-32.16451,115.88743,130
-31.89286,115.77566,1920
-31.96972,115.93397,100
-32.01218,115.92164,2700
-31.88034,115.84475,80
-31.96275,115.77597,121
-32.08717,115.92659,60
-31.95824,115.86933,149
-32.02547,115.83537,278
-32.05078,115.75636,297
-32.63027,115.62294,400
-32.05193,115.75581,270
-33.61464,119.60558,230
-31.89131,115.832,60
-33.14806,115.6929,374
-31.84595,115.84972,100
-33.63558,115.15115,111
-32.04621,115.79787,1834
-31.73416,115.82416,160
-33.61836,115.11003,360
-33.55677,115.05484,588
-32.08724,115.92496,68
-31.82146,115.73667,250
-31.87772,116.03042,60
-33.37618,115.63095,39
-32.06301,115.77296,180
-31.95809,115.87425,238
-34.39439,119.37687,130
-33.94503,115.02353,2385
-31.8836,115.84465,80
-31.94559,115.9208,198
-17.91057,122.24927,148
-32.27017,115.81698,58
-32.1144,115.91697,44
-21.92495,114.12096,320
-33.97524,115.76566,89
-30.30131,115.0398,360
-32.5094,115.73468,109
-33.65541,115.32286,320
-31.97723,115.90628,37
-32.10066,115.76756,150
-33.63635,115.11203,169
-32.06186,115.74814,985
-31.94613,115.8612,477
-33.67245,115.03198,328
-33.67327,115.0338,328
-31.94192,115.83701,120
-33.40216,115.61118,100
-31.95953,115.87371,238
-32.44279,115.75247,800
-35.02576,117.9119,200
-31.87036,115.834,196
-31.93096,115.8778,525
-31.68784,115.70348,578
-31.89126,115.75823,65
-31.95316,115.95083,180
-31.91855,115.8582,262
-31.95279,115.87974,85
-31.9757,115.89211,202
-31.90199,115.80852,400
-35.02569,117.91123,250
-32.04819,115.75337,333
-31.93535,115.89907,447
-34.94828,117.92188,240
-32.27598,115.727,1298
-32.01574,115.86039,70
-32.074,115.82014,240
-31.98427,115.90515,360
-33.34651,116.15644,180
-33.63791,115.37844,208
-17.95743,122.22108,615
-31.9334,115.8967,60
-28.78793,114.60024,74
-32.01142,115.84604,121
-31.99652,115.91076,484
-31.94731,115.84548,60
-31.85784,115.97646,168
-32.04171,115.76004,77
-31.98547,115.75367,900
-31.99629,115.91205,278
-32.09464,115.84201,600
-28.73711,114.62185,3330
-31.98103,115.76433,2500
-28.78122,114.60593,1710
-31.9397,115.90638,190
-31.48414,118.29016,120
-32.08724,115.90861,34
-32.13532,115.85199,160
-31.89811,115.9425,39
-34.96366,117.84226,250
-31.89132,115.75659,1000
-33.55832,115.06168,2000
-31.74076,115.73267,200
-33.61523,115.04543,1000
-31.89751,115.90847,372
-31.90936,115.83512,50
-31.04766,115.35589,229
-21.95346,114.13357,870
-35.02431,117.91113,601
-34.96797,117.4286,480
-31.1811,117.96216,94
-31.97812,115.77227,2625
-34.96938,117.42357,328
-31.18284,117.96572,94
-32.08179,115.9917,69
-34.39243,119.37375,90
-33.65959,115.28054,198
-31.92715,115.94925,111
-31.92856,115.9414,188
-31.949,115.86558,93
-33.94774,115.07349,262
-32.05231,115.87964,48
-33.66808,115.30946,1100
-33.64993,115.35515,230
-32.25322,115.8447,50
-31.55078,115.65464,34
-31.8798,115.8707,262
-31.78002,115.74581,298
-32.01111,115.95542,270
-28.73641,114.62137,180
-33.26459,115.71622,84
-32.07425,115.75254,333
-32.08127,115.98966,60
-33.65579,115.10369,1140
-32.01909,115.91217,68
-31.97104,115.898,184
-31.97134,115.88755,111
-31.95984,115.87253,480
-32.58344,115.65263,526
-32.12648,116.03971,29
-31.92572,115.90042,55
-33.95229,115.07728,195
-32.3156,115.75093,200
-31.99026,115.75557,447
-31.88533,115.93061,58
-31.93839,115.8472,505
-33.61757,115.11145,492
-32.0769,115.75415,198
-32.29301,115.76286,360
-31.95305,115.88017,160
-31.96905,115.89832,95
-31.95308,115.88072,170
-31.97076,115.89771,233
-31.95386,115.87919,170
-34.39522,119.38056,180
-34.21603,115.93656,440
-34.93906,117.37674,280
-32.62848,115.63545,64
-34.65165,117.86994,210
-34.65118,117.86957,164
-34.65262,117.87126,164
-34.65222,117.87146,164
-34.65233,117.87127,164
-34.65094,117.86976,164
-31.92858,115.84046,303
-33.87691,115.01944,200
-33.87602,115.01872,200
-33.6272,115.11921,225
-31.87633,115.95113,39
-32.12848,116.03918,120
-35.02808,117.88728,200
-31.95749,115.86634,387
-32.11887,115.93116,880
-31.88776,115.94816,68
-31.87633,115.94994,69
-31.87506,115.95196,89
-25.92656,113.5331,522
-32.03169,115.78123,178
-31.88785,115.7601,216
-35.04703,117.5223,354
-31.97799,115.78323,128
-33.97687,115.7681,124
-31.91985,115.76477,900
-31.98153,115.76712,4557
-32.13586,116.01199,280
-31.99327,115.99512,51
-33.98239,116.12982,420
-33.97621,115.76426,99
-33.64894,115.34045,90
-30.3218,115.04051,124
-32.27615,115.73927,92
-31.92748,115.8891,218
-31.97918,115.80064,30
-31.95005,115.82979,138
-31.98092,115.86247,150
-34.43479,116.15789,178
-33.8351,121.91131,480
-33.65281,115.33467,300
-32.59442,115.81305,48
-33.85163,115.09276,180
-30.63869,116.01016,85
-32.12378,116.86818,240
-33.88955,115.04132,600
-31.89258,115.75933,357
-33.65672,115.03876,2397
-31.35063,115.51178,560
-31.9876,115.8695,318
-31.95211,115.91334,98
-33.78615,115.98156,44
-33.78533,115.98183,44
-33.78729,115.98215,44
-32.49541,118.26664,130
-32.1231,116.86822,240
-32.12384,116.86888,200
-31.95639,115.86701,190
-31.95637,115.86712,220
-31.95726,115.86574,248
-31.95744,115.86486,228
-31.9572,115.86509,220
-31.95636,115.86657,350
-33.366,116.14078,120
-32.08089,115.7565,112
-33.96208,115.02571,300
-31.98124,115.78933,363
-31.89986,115.77775,298
-32.55446,115.71055,120
-31.85233,115.8496,34
-32.11941,116.01195,30
-32.06692,115.88265,49
-31.94421,115.86696,540
-32.29273,115.71504,510
-32.05446,115.96511,50
-33.62995,115.13989,135
-32.08824,115.91696,60
-33.96351,115.06719,308
-31.98729,115.8702,400
-30.39002,115.50244,120
-30.3914,115.50333,89
-30.39103,115.50144,89
-33.3286,115.65428,590
-31.94167,115.82989,242
-31.90927,115.8884,70
-32.56989,115.66469,400
-33.94508,120.12065,480
-32.02873,115.78524,298
-31.76498,115.99289,1803
-31.8686,115.83273,102
-31.89027,115.86506,315
-31.65701,115.69168,192
-31.92864,115.94625,90
-33.6706,115.38031,59
-33.55573,115.05299,195
-33.64828,115.35666,348
-33.55625,115.05373,195
-32.63798,115.64143,420
-32.52543,115.71583,420
-32.52671,115.71746,526
-32.52556,115.71586,736
-32.52272,115.69874,526
-28.79244,114.61254,3122
-32.54324,115.75431,420
-32.53462,115.70838,736
-32.58914,115.6422,1156
-31.94885,115.94161,568
-35.0313,117.89707,110
-31.91601,115.84077,101
-31.9361,115.87219,149
-33.9663,115.15109,840
-34.05208,115.0635,150
-33.67007,115.37995,64
-20.67203,116.71032,750
-32.46952,115.74955,420
-33.63144,115.10637,900
-33.64637,115.34974,220
-31.96843,115.8965,250
-31.88777,115.77302,120
-33.6119,115.10783,400
-35.0189,117.90117,100
-31.97936,115.86174,270
-30.72112,121.44739,210
-33.94811,115.07646,318
-33.75498,115.0295,520
-31.55408,116.46744,420
-28.6796,114.60797,440
-21.64269,115.11316,190
-32.0572,115.96586,188
-31.98318,115.75507,540
-35.05871,117.63235,570
-32.48129,115.75186,180
-34.9965,117.93974,360
-31.93841,115.85451,115
-32.53222,115.72526,176
-31.93859,115.85172,30
-32.03231,115.78203,316
-32.00176,116.06009,84
-31.8636,115.76695,1250
-32.03672,115.75492,1750
-32.10007,116.08099,40
-32.07282,115.75369,417
-32.07593,115.79972,1260
-33.07403,115.89554,90
-31.88591,115.75659,121
-33.61787,115.11351,390
-33.36007,115.63879,148
-31.73692,115.76958,100
-31.95803,115.87404,250
-31.84741,115.78011,170
-33.66142,115.29603,205
-31.98133,115.90525,720
-31.78634,115.9803,645
-17.92966,122.21797,144
-32.30236,115.71075,306
-32.00925,115.94943,80
-32.01081,115.95001,68
-31.97858,115.78444,298
-32.03198,115.94765,768
-34.3891,119.37768,978
-31.95543,115.8475,2450
-32.01121,115.94963,80
-31.93228,115.83933,308
-31.87511,115.95043,39
-31.8762,115.94972,39
-33.96964,115.09016,278
-17.92059,122.21935,220
-17.92976,122.21805,350
-17.92769,122.21678,521
-31.84877,115.8335,208
-31.94008,115.90595,160
-31.99433,116.00859,117
-32.03948,115.77955,298
-17.92033,122.21982,320
-33.62265,115.10511,115
-31.98244,115.75323,270
-32.05459,115.75548,400
-17.96575,122.23636,328
-17.96686,122.23618,503
-31.64896,117.00092,100
-31.89588,115.7595,501
-34.93824,117.37644,240
-34.94015,117.37674,480
-31.8949,115.98329,64
-34.0477,115.14062,190
-31.91832,115.85173,462
-31.94553,115.92017,524
-31.88156,116.00353,600
-32.55626,115.75212,520
-32.07383,115.75384,744
-31.98001,115.77415,1400
-31.94619,115.85615,556
-31.94328,115.85652,80
-32.05548,115.74293,7840
-32.0111,115.83391,500
-32.59429,115.80932,49
-31.95954,115.86814,156
-33.61576,115.04543,766
-32.04544,115.76375,190
-32.03858,115.75505,149
-31.95646,115.8651,190
-34.32298,115.16361,384
-34.88065,117.99211,180
-33.65941,115.28174,193
-32.23079,116.05202,800
-33.66443,115.05202,850
-31.93451,115.83923,190
-28.77952,114.60499,55
-31.90242,115.82962,742
-31.8023,115.7563,75
-33.33947,116.74067,160
-32.0438,115.76397,500
-31.92027,116.04649,1300
-31.92012,116.04669,300
-31.04439,115.38843,600
-31.55474,116.45778,360
-33.5992,115.10277,1150
-32.05528,115.74944,100
-31.95464,115.84756,636
-34.99918,117.93703,130
-34.99978,117.93742,119
-31.90272,115.82388,87
-31.88167,115.77002,600
-31.95314,115.8216,294
-32.09165,115.77342,180
-32.05905,115.74704,447
-34.99894,117.93762,110
-34.99928,117.9378,99
-31.98175,115.77373,4200
-31.63642,116.40775,300
-31.92829,115.8392,336
-31.55751,115.63484,480
-31.95636,115.84656,3108
-28.38617,114.43337,340
-31.75316,116.00413,64
-31.98775,115.75281,660
-31.88979,115.76371,318
-32.27764,115.71398,228
-33.63258,115.11327,700
-31.69464,115.7155,190
-31.95229,115.86521,40
-32.13482,115.90824,162
-32.11483,116.01148,180
-31.93848,115.94102,70
-33.61555,115.10962,858
-31.96944,115.88755,676
-31.96363,115.77512,2450
-28.77908,114.57922,2700
-31.90287,115.76444,202
-33.66012,115.26639,410
-32.04749,115.84956,405
-33.64387,115.09003,1659
-31.93691,115.89612,180
-33.87135,121.88821,1750
-32.52607,115.71483,274
-33.9746,115.0672,2400
-31.89565,115.75623,298
-17.92076,122.21808,285
-17.92159,122.21931,425
-32.01121,115.89927,238
-31.84401,115.76938,122
-31.95614,115.86787,60
-31.98393,115.90843,760
-31.89435,116.06484,180
-31.96978,115.89365,148
-31.47416,118.28371,179
-32.01991,115.90769,416
-33.63885,115.11281,400
-34.05248,115.06349,200
-32.0283,115.93453,520
-31.88064,115.84704,140
-33.72152,115.04742,340
-33.67884,115.09107,1773
-32.06573,115.99449,34
-31.96152,115.87576,606
-33.64327,115.09307,550
-31.95833,115.87239,440
-33.3286,115.6547,222
-33.32769,115.65435,150
-31.95747,115.87195,2001
-32.93522,117.17459,114
-32.06721,115.75679,90
-31.95138,115.85256,70
-33.5566,115.0536,184
-31.68111,115.70304,342
-32.03742,115.85121,171
-32.24516,115.83263,150
-33.56306,115.06204,14007
-33.84141,121.9038,750
-35.0282,117.88661,79
-31.92987,115.94073,180
-34.55339,116.18088,2337
-33.66632,115.33053,240
-31.83556,115.82883,198
-34.4383,116.05419,150
-34.44624,119.35572,320
-32.0961,115.96884,128
-31.90652,115.77869,440
-31.89412,115.78265,417
-33.55736,115.05443,3500
-31.92955,115.94195,145
-31.83955,115.75007,1500
-32.04256,115.85146,140
-32.67576,115.65705,480
-31.98044,115.90223,278
-32.00561,115.88839,99
-31.89206,115.75661,900
-32.01041,115.77053,7000
-31.90376,116.1826,130
-33.65886,115.26628,670
-32.05658,115.96456,99
-32.05796,115.96525,84
-31.95798,115.86531,150
-31.90343,116.1827,250
-31.96231,115.93853,44
-33.61378,115.10328,180
-31.9889,115.81478,90
-32.01113,115.90078,81
-32.00722,115.89733,139
-31.96916,115.89598,99
-31.91792,115.85502,158
-33.67518,115.03626,3005
-33.94837,115.07713,500
-31.93349,115.82902,1380
-31.94452,115.91901,88
-31.90443,115.87792,180
-35.05667,117.63405,700
-34.9812,117.34744,780
-30.29687,115.04881,440
-21.94245,114.1302,1260
-31.94032,115.85936,600
-32.53692,115.71349,300
-31.93386,115.88519,345
-34.98244,117.34686,720
-31.83778,115.88233,70
-28.77813,114.60647,260
-28.80129,114.61757,150
-32.28866,115.76387,170
-32.54666,115.68536,298
-31.94667,115.86558,250
-31.71489,115.7412,148
-32.00158,115.75225,310
-34.85294,117.63054,120
-31.52987,116.32356,260
-31.93922,115.91965,447
-31.79767,115.74959,197
-35.00817,117.3259,1100
-31.01807,115.33207,486
-31.10066,115.38837,486
-32.0336,115.76825,596
-31.98008,115.87211,303
-33.63438,115.3975,600
-33.87243,121.89127,320
-32.01096,115.90082,189
-32.01087,115.89856,81
-33.63501,115.15285,798
-33.94649,115.06778,640
-30.63818,116.00981,95
-30.638,116.00874,95
-34.99807,117.93965,140
-32.24736,115.81918,128
-31.95747,115.87195,34
-32.58326,115.7914,824
-31.90473,115.75892,447
-31.9804,115.81567,644
-31.56221,115.63613,690
-33.66293,115.0151,675
-33.63557,115.1125,190
-31.88868,115.94753,74
-25.92667,113.53844,720
-31.92658,115.76852,360
-32.57792,115.81318,228
-31.80345,115.74388,2750
-32.00069,115.94207,30
-31.93524,115.94918,390
-31.97746,115.89614,259
-31.94927,115.85183,57
-32.026,115.75384,298
-32.30484,115.71519,90
-32.30426,115.7157,195
-31.90223,115.91465,60
-33.62703,115.40932,87
-32.50451,115.73713,700
-31.97214,115.87357,202
-33.55765,115.05445,184
-31.0242,115.33366,1000
-21.92769,114.12289,130
-33.95031,115.075,472
-31.94664,115.84283,198
-33.85317,115.09178,484
-31.94381,115.86515,113
-31.94267,115.83709,129
-31.87605,115.87745,39
-31.9041,116.18252,164
-31.90314,116.18219,150
-31.90476,116.18219,2750
-31.89343,115.7727,596
-32.02821,115.80156,93
-33.61524,115.10785,460
-31.87608,115.87762,50
-33.77123,115.03373,1050
-31.94638,115.8536,270
-31.92618,115.86123,225
-31.9527,115.87773,303
-32.29731,115.7257,260
-33.85618,115.09281,660
-31.98619,115.76646,1000
-32.27393,115.73322,330
-33.75648,115.03057,1050
-32.065,115.75224,3780
-31.95354,115.94843,258
-31.89986,115.8685,230
-30.30552,115.03399,144
-33.62338,115.1182,314
-34.90238,117.99806,360
-33.60479,115.10571,600
-31.9531,115.86092,318
-32.0118,115.76104,360
-32.7491,115.66193,1398
-31.97956,115.81347,135
-30.75622,121.48237,115
-30.30662,115.03531,154
-33.78399,115.98584,640
-31.96335,115.81336,90
-30.30506,115.03519,154
-31.98978,115.9161,160
-31.99672,115.87663,297
-32.07676,115.7534,1920
-32.22592,115.95634,70
-32.33376,115.8116,120
-35.0062,117.92758,2750
-33.56299,115.06476,1050
-31.78547,115.82031,220
-31.99474,115.75343,645
-31.95162,115.85702,2618
-31.97431,115.85583,278
-31.95747,115.87195,34
-34.99866,117.91824,344
-32.03049,115.90179,492
-31.88833,115.76108,180
-27.71137,114.15957,780
-31.89546,115.75924,309
-31.92775,115.84127,700
-32.06409,115.7514,450
-31.69005,115.70485,900
-32.01314,115.89872,81
-33.95048,115.08141,202
-34.02502,115.08728,1500
-32.32955,115.74759,144
-33.61234,115.10174,564
-34.07331,115.1036,1140
-33.62395,115.10969,280
-27.7109,114.15946,780
-32.11554,115.77181,140
-31.93255,116.01415,44
-32.06439,115.83087,606
-32.59441,115.81251,146
-33.65814,115.25981,275
-32.31148,116.01793,440
-33.67735,115.30968,348
-34.98129,117.34571,380
-33.60268,115.09686,400
-32.00531,115.86068,40
-33.6308,115.10803,650
-33.63375,115.39676,300
-33.6357,115.39621,300
-32.80056,116.46548,40
-31.96306,115.94768,179
-33.6546,115.32114,280
-31.93053,115.86349,198
-32.05359,115.79818,195
-31.82691,115.96488,120
-32.06806,115.81748,202
-31.97707,115.89995,248
-32.07002,115.81583,202
-32.16951,116.007,160
-32.06251,115.7611,447
-33.61611,115.10887,430
-33.65756,115.29976,1296
-35.00772,117.32794,1050
-35.05849,117.63379,400
-31.9454,115.87624,303
-33.63778,115.08475,828
-21.91827,114.11821,522
-31.93103,115.86903,230
-31.96951,115.77305,400
-31.93094,115.8794,262
-31.97726,115.76485,600
-33.61521,115.108,512
-33.61461,115.10804,430
-32.06879,115.82367,4800
-33.72296,115.11962,580
-33.401,115.60511,700
-31.94321,115.87109,363
-34.93916,117.37817,240
-33.65574,115.29896,1089
-31.9646,115.94593,129
-31.9948,115.90077,360
-33.96,115.07559,500
-32.06329,115.79348,83
-31.96476,115.94616,79
-33.95502,115.05123,255
-33.9951,115.01531,698
-32.08294,115.99137,2070
-31.88629,115.76226,90
-32.09052,115.91181,88
-31.97524,115.84993,121
-33.94664,115.06774,600
-31.89649,115.75997,543
-32.49525,115.75215,240
-32.06426,115.75234,272
-33.94937,115.08164,450
-33.99339,115.00161,1298
-31.95807,115.86705,334
-35.05699,117.63266,364
-34.96701,117.92718,494
-33.95429,115.08538,318
-31.83782,115.88274,50
-32.6045,115.64519,800
-31.96469,115.8982,447
-32.06574,115.82922,303
-31.96366,115.93008,120
-31.84042,115.77294,447
-31.97642,115.9019,845
-24.86312,113.67691,720
-31.90089,115.76495,294
-32.00052,115.94979,72
-32.01752,115.94888,50
-33.61384,115.10893,420
-33.63874,115.02836,760
-31.89749,115.77122,160
-31.93728,115.85517,272
-31.98583,115.90422,492
-32.08368,115.91873,408
-32.00181,115.75833,1350
-32.51185,115.73589,240
-32.55325,115.72333,700
-33.6582,115.28067,420
-33.65943,115.28003,390
-31.95059,116.00261,66
-31.92097,115.76696,1225
-32.12723,116.03816,60
-33.32721,115.65427,166
-33.3275,115.65572,154
-33.32885,115.65533,270
-31.87506,115.95383,260
-33.86545,114.98869,1750
-33.61374,115.10242,292
-31.71794,115.7686,180
-32.51353,115.73402,332
-31.84805,115.84849,120
-31.84782,115.85021,70
-31.95072,115.85183,310
-31.89393,115.91415,74
-32.14241,115.98316,68
-33.63099,115.144,506
-33.62905,115.11237,528
-33.65775,115.26865,300
-31.1002,115.37784,500
-33.62406,115.12152,496
-35.06519,117.86815,109
-32.05925,115.76979,630
-31.90628,115.76034,129
-17.95495,122.23903,576
-31.94503,115.81912,510
-31.74097,115.77439,330
-35.01307,117.87162,195
-31.34655,115.50085,450
-32.0484,115.82372,190
-32.13965,115.91016,70
-31.89177,115.7833,86
-33.94106,115.03237,1200
-33.63043,115.10019,882
-31.47176,118.28297,189
-32.58006,115.80994,300
-33.95685,116.1419,550
-33.33066,115.64476,119
-31.96445,115.94596,129
-35.0251,117.91183,164
-35.02469,117.91364,184
-35.02607,117.91174,195
-35.02427,117.91335,225
-35.02484,117.91145,220
-35.02488,117.91174,275
-35.02653,117.91163,300
-35.02501,117.91332,144
-32.06998,115.75157,278
-35.02476,117.91152,300
-32.0603,115.75161,285
-31.96465,115.94659,129
-31.96486,115.94568,129
-31.9644,115.94745,129
-31.96463,115.94785,129
-31.98269,115.89319,372
-32.87983,115.65589,500
-31.91829,115.77127,1000
-33.87728,121.86783,248
-32.00553,115.90238,118
-33.15481,115.691,500
-31.84793,115.8341,298
-32.54239,115.71152,440
-32.59431,115.8098,78
-33.61835,115.10007,2000
-31.81165,115.75405,640
-31.79603,116.06008,160
-31.95145,115.91458,130
-31.93362,115.89821,190
-33.60291,115.08893,960
-35.06347,117.8669,80
-31.99235,115.89833,189
-31.92653,115.89366,278
-31.54351,115.62542,440
-32.00574,115.86112,55
-33.32673,115.65397,154
-33.32879,115.65533,154
-33.32744,115.65372,154
-31.98356,115.8162,42
-32.00043,115.91227,182
-29.27665,114.91884,530
-31.67664,115.69574,267
-32.00429,115.76486,3160
-32.31068,115.73298,220
-32.27836,115.72027,268
-31.94857,115.84545,184
-31.90487,115.82655,30
-33.95111,115.08266,460
-31.96241,115.93165,180
-31.99198,115.77048,7575
-28.68271,114.61268,120
-31.89778,115.95068,270
-31.93299,116.00442,132
-28.70185,114.63502,120
-32.00995,115.75766,166
-35.02076,117.32461,420
-31.34658,115.51049,333
-35.06375,117.86668,144
-35.02154,117.32579,420
-32.06871,115.82344,630
-31.81923,115.75772,272
-31.96574,115.79001,1173
-33.63195,115.39759,1200
-32.55225,115.74035,180
-34.855,117.63223,120
-31.50199,115.5985,80
-31.9626,115.92997,260
-32.50393,115.73873,1052
-33.97247,115.75866,120
-32.07939,115.77452,426
-33.71304,115.01595,855
-31.92507,115.89424,75
-31.86698,115.925,110
-31.79346,115.73894,2250
-32.05875,115.88145,30
-34.03117,115.00978,500
-34.0302,115.00819,440
-34.02978,115.00987,470
-34.02963,115.01013,560
-31.94356,115.92963,655
-32.00201,115.91499,189
-31.95936,115.87457,169
-32.27458,115.72954,700
-35.05708,117.63352,380
-32.56907,115.6664,771
-31.95649,115.87387,150
-33.61425,115.1097,430
-31.81684,115.99473,242
-31.89219,115.79995,140
-33.61456,115.10816,512
-33.61431,115.10814,512
-33.99277,115.0014,900
-31.94647,115.93775,318
-31.89066,115.85738,540
-33.99318,114.99988,1298
-31.84155,115.89382,74
-31.90905,115.88752,111
-31.9609,115.81526,238
